timestamp,src_ip,dst_ip,src_port,dst_port,protocol,tcp_flags,packets,bytes,duration,iat_mean,ttl,retransmissions,risk_score,risk
2026-09-23 14:21:48.175308201,10.0.2.15,10.0.4.21,49546,3389,TCP,ACK,15,7339,0.727,0.255,64,4,0.864,CRITICAL
2026-09-23 14:21:48.219599333,10.0.2.15,10.0.4.88,10883,993,TCP,SYN,12,3806,0.335,0.216,64,1,0.151,LOW
2026-09-23 14:21:48.246734208,10.0.2.55,10.0.4.172,33074,8080,TCP,ACK,6,3945,0.111,0.169,64,0,0.074,LOW
2026-09-23 14:21:48.286245523,10.0.2.50,10.0.4.31,11682,5985,TCP,ACK,13,9215,1.939,0.113,128,0,0.061,LOW
2026-09-23 14:21:48.367488319,10.0.2.9,10.0.4.186,22817,8080,TCP,ACK,9,6384,0.406,0.013,128,0,0.089,LOW
2026-09-23 14:21:48.423251870,10.0.2.18,10.0.4.160,22594,80,TCP,FIN-ACK,14,12465,0.627,0.583,255,2,0.131,LOW
2026-09-23 14:21:48.427803221,10.0.2.43,10.0.4.10,25299,139,TCP,SYN,12,4972,0.909,0.136,64,1,0.276,LOW
2026-09-23 14:21:48.434061707,10.0.2.35,10.0.4.106,43118,80,TCP,ACK,8,6639,1.302,0.265,64,0,0.134,LOW
2026-09-23 14:21:48.447588454,10.0.2.4,10.0.4.144,57402,8080,TCP,ACK,8,5127,1.177,0.142,64,0,0.11,LOW
2026-09-23 14:21:48.569559090,10.0.2.24,10.0.4.99,58889,443,TCP,PSH-ACK,14,5757,1.003,0.151,128,0,0.021,LOW
2026-09-23 14:21:48.582597121,10.0.2.40,10.0.4.58,27356,22,ICMP,ACK,8,3611,1.159,0.706,128,0,0.09,LOW
2026-09-23 14:21:48.591752263,10.0.2.11,10.0.4.32,13319,25,TCP,SYN,13,5082,0.039,0.29,128,0,0.114,LOW
2026-09-23 14:21:48.620766785,10.0.2.52,10.0.4.133,27678,25,TCP,FIN-ACK,14,6942,1.507,0.034,64,0,0.035,LOW
2026-09-23 14:21:48.621862850,10.0.2.9,10.0.4.81,55785,588,TCP,SYN,5,6417,0.036,0.142,255,0,0.566,MEDIUM
2026-09-23 14:21:48.659500253,10.0.2.52,10.0.4.156,46706,53,UDP,ACK,8,2869,0.246,0.154,128,0,0.144,LOW
2026-09-23 14:21:48.679961754,10.0.2.15,10.0.4.90,19338,534,TCP,SYN,5,4880,0.074,0.044,255,2,0.514,MEDIUM
2026-09-23 14:21:48.713672854,10.0.2.15,10.0.4.21,50125,445,TCP,SYN,16,1649,0.54,0.029,64,1,0.55,MEDIUM
2026-09-23 14:21:48.714266661,10.0.2.15,10.0.4.27,45437,139,TCP,SYN,11,4664,0.168,0.019,64,2,0.88,CRITICAL
2026-09-23 14:21:48.826049402,10.0.2.30,10.0.4.25,58459,80,TCP,PSH-ACK,15,11240,0.414,0.341,64,2,0.028,LOW
2026-09-23 14:21:48.876170125,10.0.2.27,10.0.4.12,57715,25,ICMP,PSH-ACK,12,9584,0.074,0.022,64,0,0.04,LOW
2026-09-23 14:21:48.930080755,10.0.2.42,10.0.4.74,61488,3389,TCP,FIN-ACK,8,6900,0.942,0.156,255,1,0.127,LOW
2026-09-23 14:21:48.983623931,10.0.2.41,10.0.4.29,32731,110,TCP,ACK,10,3845,0.229,0.562,64,0,0.004,LOW
2026-09-23 14:21:48.990233322,10.0.2.34,10.0.4.91,17405,993,TCP,ACK,11,2047,0.209,0.12,64,3,0.055,LOW
2026-09-23 14:21:49.039951775,10.0.2.12,10.0.4.154,43610,139,TCP,PSH-ACK,11,3390,0.261,0.249,128,0,0.029,LOW
2026-09-23 14:21:49.054159194,10.0.2.15,10.0.4.27,38242,135,TCP,ACK,19,7345,0.602,0.029,64,0,0.55,MEDIUM
2026-09-23 14:21:49.064551717,10.0.2.41,10.0.4.122,26034,445,TCP,ACK,7,576,0.094,0.154,64,0,0.04,LOW
2026-09-23 14:21:49.069882624,10.0.2.2,10.0.4.61,64862,53,UDP,ACK,10,4364,0.807,0.938,64,0,0.138,LOW
2026-09-23 14:21:49.082097737,10.0.2.29,10.0.4.151,53373,8080,TCP,SYN,7,4915,0.093,0.12,128,0,0.113,LOW
2026-09-23 14:21:49.110767784,10.0.2.11,10.0.4.170,36069,445,TCP,ACK,12,7507,0.264,0.095,255,0,0.07,LOW
2026-09-23 14:21:49.123510826,10.0.2.49,10.0.4.132,47317,993,TCP,PSH-ACK,9,2712,0.843,0.649,128,0,0.053,LOW
2026-09-23 14:21:49.148683335,10.0.2.15,10.0.4.185,2480,729,TCP,SYN,2,7929,0.067,0.181,255,1,0.499,MEDIUM
2026-09-23 14:21:49.207194090,10.0.2.10,10.0.4.174,54174,993,TCP,ACK,8,2185,0.357,0.224,128,0,0.458,MEDIUM
2026-09-23 14:21:49.292002796,10.0.2.15,10.0.4.22,5480,139,TCP,SYN,20,3634,0.077,0.269,128,3,0.931,CRITICAL
2026-09-23 14:21:49.350916103,10.0.2.55,10.0.4.74,53135,8080,TCP,ACK,11,781,0.4,0.124,128,3,0.055,LOW
2026-09-23 14:21:49.499285365,10.0.2.37,10.0.4.98,11602,445,TCP,PSH-ACK,14,2916,0.282,0.053,64,1,0.146,LOW
2026-09-23 14:21:49.525812434,10.0.2.43,10.0.4.179,40931,53,UDP,PSH-ACK,5,3446,0.381,0.528,64,1,0.217,LOW
2026-09-23 14:21:49.561840272,10.0.2.45,10.0.4.51,2259,139,TCP,ACK,9,7982,0.866,0.13,255,1,0.142,LOW
2026-09-23 14:21:49.578445940,10.0.2.51,10.0.4.69,43611,110,TCP,ACK,13,4334,1.067,0.057,64,0,0.119,LOW
2026-09-23 14:21:49.672413197,10.0.2.31,10.0.4.28,44191,123,UDP,FIN-ACK,14,2806,0.201,0.038,128,1,0.119,LOW
2026-09-23 14:21:49.673428000,10.0.2.9,10.0.4.11,63084,71,TCP,SYN,3,10864,0.048,0.016,128,0,0.55,MEDIUM
2026-09-23 14:21:49.686284193,10.0.2.2,10.0.4.49,37897,443,TCP,ACK,13,9409,0.109,0.051,255,1,0.125,LOW
2026-09-23 14:21:49.699762366,10.0.2.4,10.0.4.11,42995,8080,TCP,PSH-ACK,13,4060,0.132,0.012,64,0,0.205,LOW
2026-09-23 14:21:49.730209426,10.0.2.31,10.0.4.150,44516,443,TCP,SYN,12,7255,0.37,0.35,128,0,0.095,LOW
2026-09-23 14:21:49.739712466,10.0.2.10,10.0.4.85,63532,8080,TCP,ACK,11,6003,0.463,0.506,128,1,0.112,LOW
2026-09-23 14:21:49.752196342,203.0.113.7,10.0.4.113,50500,799,TCP,SYN,1,5197,0.153,0.045,128,0,0.526,MEDIUM
2026-09-23 14:21:49.912123511,10.0.2.30,10.0.4.158,1383,5985,TCP,ACK,9,2887,0.186,0.184,64,1,0.07,LOW
2026-09-23 14:21:50.071900095,10.0.2.10,10.0.4.117,32601,3306,TCP,PSH-ACK,10,3918,0.326,0.073,128,0,0.026,LOW
2026-09-23 14:21:50.081620211,10.0.2.23,10.0.4.188,21083,110,TCP,SYN,10,3650,1.215,0.201,64,1,0.127,LOW
2026-09-23 14:21:50.124170387,10.0.2.30,10.0.4.127,19375,443,TCP,SYN,12,10409,2.415,0.15,128,1,0.044,LOW
2026-09-23 14:21:50.124257915,10.0.2.6,10.0.4.174,39147,445,TCP,ACK,9,2601,0.217,0.552,64,0,0.265,LOW
2026-09-23 14:21:50.244587078,10.0.2.48,10.0.4.36,58425,3306,TCP,PSH-ACK,10,3455,0.623,0.664,128,0,0.153,LOW
2026-09-23 14:21:50.248377528,10.0.2.33,10.0.4.133,64584,110,TCP,FIN-ACK,5,989,0.181,0.056,64,0,0.072,LOW
2026-09-23 14:21:50.254322379,10.0.2.15,10.0.4.22,7492,5985,TCP,SYN,16,1256,0.067,0.027,64,4,0.833,CRITICAL
2026-09-23 14:21:50.254533934,10.0.2.9,10.0.4.138,18906,47,TCP,SYN,4,2056,0.18,0.059,128,0,0.493,MEDIUM
2026-09-23 14:21:50.257248321,10.0.2.3,10.0.4.45,57523,25,TCP,ACK,8,2114,1.248,0.323,64,0,0.11,LOW
2026-09-23 14:21:50.329784896,10.0.2.15,10.0.4.27,16727,5985,TCP,SYN,17,4100,0.101,0.074,255,3,0.906,CRITICAL
2026-09-23 14:21:50.415837250,10.0.2.41,10.0.4.160,2721,3306,TCP,FIN-ACK,8,5209,0.526,0.005,128,0,0.058,LOW
2026-09-23 14:21:50.435957055,10.0.2.46,10.0.4.102,58067,3306,TCP,SYN,8,6638,0.301,0.044,64,1,0.121,LOW
2026-09-23 14:21:50.454812118,10.0.2.15,10.0.4.22,34644,5985,TCP,SYN,16,4868,0.25,0.035,128,0,0.55,MEDIUM
2026-09-23 14:21:50.495330907,10.0.2.31,10.0.4.163,8992,450,TCP,SYN,1,1477,0.156,0.056,64,0,0.55,MEDIUM
2026-09-23 14:21:50.513327424,10.0.2.17,10.0.4.135,7071,22,TCP,FIN-ACK,12,3071,0.158,0.295,255,0,0.192,LOW
2026-09-23 14:21:50.548385561,10.0.2.41,10.0.4.148,6439,443,TCP,FIN-ACK,10,7487,0.254,0.376,255,0,0.432,MEDIUM
2026-09-23 14:21:50.581629832,10.0.2.11,10.0.4.7,55867,123,UDP,FIN-ACK,11,9159,0.336,0.204,64,0,0.119,LOW
2026-09-23 14:21:50.606411724,10.0.2.9,10.0.4.142,14676,685,TCP,SYN,5,8040,0.032,0.076,64,1,0.452,MEDIUM
2026-09-23 14:21:50.646310134,10.0.2.29,10.0.4.46,4966,80,TCP,SYN,14,10246,0.706,0.227,128,0,0.07,LOW
2026-09-23 14:21:50.652795595,10.0.2.37,10.0.4.73,58889,25,TCP,ACK,7,6098,0.37,0.019,64,0,0.077,LOW
2026-09-23 14:21:50.680123670,10.0.2.52,10.0.4.134,3260,25,TCP,ACK,7,1854,0.38,0.396,64,1,0.167,LOW
2026-09-23 14:21:50.827674657,10.0.2.18,10.0.4.107,58284,3306,TCP,PSH-ACK,10,1230,0.488,0.511,128,0,0.156,LOW
2026-09-23 14:21:50.846836232,10.0.2.41,10.0.4.122,35151,53,UDP,ACK,8,4915,0.22,0.473,64,0,0.161,LOW
2026-09-23 14:21:50.921086224,10.0.2.2,10.0.4.179,46531,80,TCP,PSH-ACK,21,3943,0.041,0.02,64,0,0.074,LOW
2026-09-23 14:21:50.926483909,10.0.2.3,10.0.4.118,63239,22,TCP,ACK,11,9068,1.137,0.317,128,0,0.106,LOW
2026-09-23 14:21:50.967378840,10.0.2.23,10.0.4.73,51406,3306,TCP,ACK,14,2785,0.612,0.129,64,1,0.221,LOW
2026-09-23 14:21:50.977218570,10.0.2.17,10.0.4.188,53046,443,TCP,SYN,7,4146,1.184,0.071,128,0,0.131,LOW
2026-09-23 14:21:51.087162507,10.0.2.9,10.0.4.65,50632,283,TCP,SYN,1,7085,0.028,0.125,128,0,0.55,MEDIUM
2026-09-23 14:21:51.087959146,10.0.2.47,10.0.4.173,53950,5985,TCP,ACK,11,5897,0.742,0.501,128,1,0.159,LOW
2026-09-23 14:21:51.102416546,10.0.2.37,10.0.4.43,27426,445,TCP,SYN,6,5388,0.191,0.126,128,1,0.044,LOW
2026-09-23 14:21:51.198554461,10.0.2.27,10.0.4.39,15236,80,ICMP,ACK,12,9157,0.666,0.121,64,0,0.121,LOW
2026-09-23 14:21:51.234160572,10.0.2.8,10.0.4.87,28451,80,TCP,ACK,4,3005,1.832,0.07,255,0,0.127,LOW
2026-09-23 14:21:51.271331311,10.0.2.53,10.0.4.84,27071,443,TCP,PSH-ACK,7,2332,0.189,0.327,64,0,0.092,LOW
2026-09-23 14:21:51.275585707,10.0.2.52,10.0.4.166,34304,139,TCP,SYN,11,1292,0.277,0.03,255,1,0.089,LOW
2026-09-23 14:21:51.336196410,10.0.2.54,10.0.4.150,18159,8080,TCP,FIN-ACK,11,8340,0.522,0.244,128,0,0.171,LOW
2026-09-23 14:21:51.344232537,10.0.2.15,10.0.4.27,17477,445,TCP,SYN,21,10052,0.192,0.184,128,4,0.891,CRITICAL
2026-09-23 14:21:51.374079468,10.0.2.46,10.0.4.122,40980,22,TCP,PSH-ACK,12,1098,0.288,0.184,128,1,0.152,LOW
2026-09-23 14:21:51.436828508,10.0.2.5,10.0.4.91,10399,5985,TCP,FIN-ACK,7,5466,0.305,0.553,255,0,0.048,LOW
2026-09-23 14:21:51.440638759,10.0.2.15,10.0.4.22,5774,135,TCP,SYN,15,3571,0.561,0.045,64,3,0.94,CRITICAL
2026-09-23 14:21:51.479839110,203.0.113.7,10.0.4.153,56905,546,TCP,SYN,4,10306,0.083,0.121,128,1,0.525,MEDIUM
2026-09-23 14:21:51.571799451,10.0.2.52,10.0.4.55,30808,139,ICMP,ACK,10,2330,1.217,0.046,128,0,0.371,MEDIUM
2026-09-23 14:21:51.577891369,10.0.2.55,10.0.4.116,57689,80,TCP,ACK,7,3186,0.089,0.443,255,0,0.14,LOW
2026-09-23 14:21:51.579194903,10.0.2.25,10.0.4.144,60109,135,ICMP,ACK,7,758,0.526,0.304,64,0,0.129,LOW
2026-09-23 14:21:51.728738789,10.0.2.15,10.0.4.21,18393,139,TCP,ACK,16,5957,0.062,0.125,255,1,0.55,MEDIUM
2026-09-23 14:21:51.735102541,10.0.2.9,10.0.4.181,17366,443,ICMP,SYN,7,765,0.239,0.082,128,0,0.168,LOW
2026-09-23 14:21:51.742324396,10.0.2.41,10.0.4.108,26152,110,TCP,ACK,6,2540,0.27,0.05,64,0,0.082,LOW
2026-09-23 14:21:51.755162852,10.0.2.15,10.0.4.21,4985,5985,TCP,SYN,14,1794,0.329,0.215,64,0,0.55,MEDIUM
2026-09-23 14:21:51.781453048,10.0.2.31,10.0.4.142,46006,135,TCP,ACK,7,1988,0.595,0.099,255,1,0.058,LOW
2026-09-23 14:21:51.823137853,10.0.2.49,10.0.4.39,64978,22,TCP,ACK,10,5789,0.558,0.177,255,0,0.159,LOW
2026-09-23 14:21:51.915166903,10.0.2.42,10.0.4.164,2562,445,TCP,ACK,10,3052,0.075,0.787,64,1,0.212,LOW
2026-09-23 14:21:51.965941400,10.0.2.29,10.0.4.66,61367,25,TCP,PSH-ACK,9,1713,0.893,0.122,128,0,0.069,LOW
2026-09-23 14:21:51.977558373,10.0.2.17,10.0.4.12,14603,443,TCP,FIN-ACK,10,7478,0.98,0.021,255,1,0.181,LOW
2026-09-23 14:21:51.983830435,10.0.2.21,10.0.4.144,62795,80,TCP,PSH-ACK,10,1691,0.159,0.357,64,1,0.114,LOW
2026-09-23 14:21:51.991209802,10.0.2.24,10.0.4.14,13606,445,TCP,PSH-ACK,8,3840,0.542,0.406,64,0,0.226,LOW
2026-09-23 14:21:51.992052454,10.0.2.20,10.0.4.133,26739,25,TCP,ACK,11,8104,0.086,0.005,128,0,0.039,LOW
2026-09-23 14:21:51.994944182,10.0.2.4,10.0.4.57,21912,8080,TCP,ACK,11,5666,0.468,0.085,128,0,0.063,LOW
2026-09-23 14:21:52.008016366,10.0.2.33,10.0.4.128,43748,110,TCP,PSH-ACK,9,6202,0.564,0.125,64,2,0.048,LOW
2026-09-23 14:21:52.151418782,10.0.2.23,10.0.4.98,14484,993,TCP,ACK,7,1207,0.546,0.181,128,0,0.007,LOW
2026-09-23 14:21:52.191782275,10.0.2.31,10.0.4.16,27534,3389,TCP,ACK,7,5652,1.063,0.175,64,1,0.141,LOW
2026-09-23 14:21:52.238831781,10.0.2.38,10.0.4.188,58441,139,TCP,SYN,13,5381,0.926,0.174,64,0,0.14,LOW
2026-09-23 14:21:52.251518738,10.0.2.15,10.0.4.27,5128,22,TCP,SYN,16,8595,0.921,0.32,128,3,0.861,CRITICAL
2026-09-23 14:21:52.300506324,10.0.2.13,10.0.4.135,22467,123,UDP,PSH-ACK,6,2319,0.358,0.234,64,0,0.145,LOW
2026-09-23 14:21:52.333719464,10.0.2.49,10.0.4.132,54205,135,TCP,ACK,14,5487,0.344,0.158,128,0,0.143,LOW
2026-09-23 14:21:52.549646889,10.0.2.24,10.0.4.103,1424,443,TCP,PSH-ACK,7,3967,0.111,0.336,255,1,0.06,LOW
2026-09-23 14:21:52.587143512,10.0.2.54,10.0.4.182,23870,80,TCP,ACK,12,10155,0.127,0.144,64,0,0.135,LOW
2026-09-23 14:21:52.606265855,10.0.2.47,10.0.4.173,45210,53,UDP,ACK,13,1114,0.099,0.008,128,1,0.039,LOW
2026-09-23 14:21:52.783652049,10.0.2.14,10.0.4.77,17099,8080,TCP,PSH-ACK,10,8081,1.097,0.406,64,0,0.022,LOW
2026-09-23 14:21:52.797119706,10.0.2.51,10.0.4.118,23390,80,TCP,FIN-ACK,12,10326,0.888,0.267,128,0,0.121,LOW
2026-09-23 14:21:52.815619865,10.0.2.23,10.0.4.3,11818,443,TCP,FIN-ACK,9,2111,0.405,0.039,128,1,0.053,LOW
2026-09-23 14:21:52.831708743,10.0.2.14,10.0.4.59,58087,80,TCP,SYN,9,3231,2.197,0.329,64,0,0.022,LOW
2026-09-23 14:21:52.975501377,10.0.2.26,10.0.4.154,5033,25,TCP,ACK,6,2619,0.4,0.044,64,1,0.104,LOW
2026-09-23 14:21:53.056761182,203.0.113.7,10.0.4.122,40375,812,TCP,SYN,4,3586,0.157,0.053,64,1,0.55,MEDIUM
2026-09-23 14:21:53.088316058,10.0.2.25,10.0.4.67,57345,53,UDP,ACK,7,1328,0.798,0.329,64,0,0.045,LOW
2026-09-23 14:21:53.088385219,10.0.2.14,10.0.4.5,13359,8080,TCP,ACK,11,9015,0.436,0.038,64,2,0.095,LOW
2026-09-23 14:21:53.166629038,10.0.2.16,10.0.4.102,11123,993,TCP,PSH-ACK,13,3953,1.777,0.039,128,1,0.04,LOW
2026-09-23 14:21:53.174020091,10.0.2.47,10.0.4.26,17321,8080,TCP,ACK,14,4177,1.563,0.188,64,0,0.153,LOW
2026-09-23 14:21:53.239911118,10.0.2.14,10.0.4.5,24650,25,TCP,ACK,14,7831,0.052,0.134,64,0,0.048,LOW
2026-09-23 14:21:53.257699878,10.0.2.28,10.0.4.75,15180,135,TCP,FIN-ACK,15,12917,1.632,0.69,128,0,0.252,LOW
2026-09-23 14:21:53.426121282,10.0.2.47,10.0.4.91,50334,993,TCP,ACK,12,4262,0.322,0.079,64,0,0.078,LOW
2026-09-23 14:21:53.434973764,10.0.2.15,10.0.4.22,60111,445,TCP,SYN,15,3358,0.445,0.164,128,1,0.947,CRITICAL
2026-09-23 14:21:53.510817772,10.0.2.4,10.0.4.123,5218,3389,TCP,FIN-ACK,7,3485,0.522,0.811,64,0,0.123,LOW
2026-09-23 14:21:53.554662041,10.0.2.46,10.0.4.19,8989,25,TCP,PSH-ACK,9,6030,0.445,0.166,64,0,0.081,LOW
2026-09-23 14:21:53.647934501,10.0.2.31,10.0.4.92,16070,161,UDP,SYN,8,5833,0.613,0.256,128,0,0.059,LOW
2026-09-23 14:21:53.653601537,10.0.2.43,10.0.4.165,53785,110,TCP,ACK,9,674,1.001,0.691,64,0,0.053,LOW
2026-09-23 14:21:53.684922234,10.0.2.15,10.0.4.27,4610,139,TCP,SYN,17,770,0.064,0.127,64,1,0.93,CRITICAL
2026-09-23 14:21:53.702687327,10.0.2.32,10.0.4.178,13149,993,ICMP,ACK,12,3027,0.786,0.083,255,0,0.167,LOW
2026-09-23 14:21:53.771577018,10.0.2.46,10.0.4.140,64265,3306,TCP,ACK,8,1254,0.422,0.053,64,0,0.195,LOW
2026-09-23 14:21:53.789631526,10.0.2.43,10.0.4.148,19847,5985,TCP,FIN-ACK,12,9035,0.08,0.122,128,1,0.125,LOW
2026-09-23 14:21:53.812307272,10.0.2.31,10.0.4.148,17979,689,TCP,SYN,5,5439,0.168,0.059,128,0,0.459,MEDIUM
2026-09-23 14:21:53.824030299,10.0.2.54,10.0.4.46,25909,993,TCP,SYN,7,4800,0.751,0.216,64,0,0.271,LOW
2026-09-23 14:21:53.827378681,10.0.2.31,10.0.4.158,3298,523,TCP,SYN,1,7633,0.129,0.005,128,2,0.55,MEDIUM
2026-09-23 14:21:53.830380464,10.0.2.31,10.0.4.116,15837,110,TCP,SYN,16,7550,0.589,0.177,64,0,0.034,LOW
2026-09-23 14:21:53.840747099,10.0.2.39,10.0.4.138,44620,80,TCP,FIN-ACK,8,1226,1.291,0.038,128,0,0.213,LOW
2026-09-23 14:21:53.848816689,10.0.2.15,10.0.4.22,36993,445,TCP,SYN,12,3646,0.084,0.019,64,0,0.895,CRITICAL
2026-09-23 14:21:53.905498538,203.0.113.7,10.0.4.15,26439,467,TCP,SYN,5,842,0.186,0.01,128,0,0.45,MEDIUM
2026-09-23 14:21:53.931856728,10.0.2.24,10.0.4.133,12953,443,TCP,FIN-ACK,9,715,0.819,0.166,64,0,0.029,LOW
2026-09-23 14:21:53.957366661,10.0.2.15,10.0.4.22,51479,3389,TCP,ACK,16,6898,0.202,0.08,255,3,0.915,CRITICAL
2026-09-23 14:21:54.010493381,10.0.2.15,10.0.4.21,8660,445,TCP,SYN,12,727,0.496,0.097,64,1,0.55,MEDIUM
2026-09-23 14:21:54.054316332,10.0.2.33,10.0.4.167,13848,22,TCP,PSH-ACK,7,2933,0.207,0.074,255,1,0.046,LOW
2026-09-23 14:21:54.070288675,10.0.2.49,10.0.4.72,47788,993,TCP,ACK,8,4864,1.336,0.646,255,0,0.066,LOW
2026-09-23 14:21:54.104400616,10.0.2.36,10.0.4.116,61356,5985,TCP,ACK,7,3311,1.022,0.149,64,1,0.074,LOW
2026-09-23 14:21:54.125019885,10.0.2.10,10.0.4.132,16773,25,TCP,FIN-ACK,9,5405,0.264,0.012,255,0,0.475,MEDIUM
2026-09-23 14:21:54.191398556,10.0.2.15,10.0.4.27,37588,5985,TCP,SYN,16,6655,0.245,0.262,128,3,0.834,CRITICAL
2026-09-23 14:21:54.199675443,203.0.113.7,10.0.4.123,5101,382,TCP,SYN,2,3380,0.012,0.135,64,0,0.55,MEDIUM
2026-09-23 14:21:54.242391150,10.0.2.31,10.0.4.66,9897,838,TCP,SYN,2,2590,0.036,0.038,64,0,0.55,MEDIUM
2026-09-23 14:21:54.246488869,10.0.2.12,10.0.4.47,29082,110,TCP,PSH-ACK,6,859,0.116,0.241,64,0,0.175,LOW
2026-09-23 14:21:54.277931432,10.0.2.35,10.0.4.55,46173,80,TCP,ACK,6,2453,2.282,0.307,128,0,0.146,LOW
2026-09-23 14:21:54.288540679,10.0.2.52,10.0.4.65,24955,123,UDP,PSH-ACK,11,7434,1.404,0.044,64,0,0.021,LOW
2026-09-23 14:21:54.291541462,10.0.2.36,10.0.4.145,3664,53,UDP,PSH-ACK,13,5704,0.792,0.099,128,0,0.131,LOW
2026-09-23 14:21:54.337730066,10.0.2.15,10.0.4.22,28580,22,TCP,SYN,19,6765,0.314,0.005,64,0,0.892,CRITICAL
2026-09-23 14:21:54.352235648,10.0.2.15,10.0.4.22,43862,5985,TCP,RST,17,8625,0.206,0.186,255,0,0.55,MEDIUM
2026-09-23 14:21:54.353965333,10.0.2.31,10.0.4.164,19528,53,UDP,ACK,7,4383,0.238,0.106,64,0,0.05,LOW
2026-09-23 14:21:54.356189973,203.0.113.7,10.0.4.48,41628,364,TCP,SYN,3,579,0.157,0.227,64,1,0.462,MEDIUM
2026-09-23 14:21:54.385188308,10.0.2.14,10.0.4.100,14672,110,TCP,PSH-ACK,9,3028,0.291,0.042,128,1,0.237,LOW
2026-09-23 14:21:54.419855751,10.0.2.15,10.0.4.101,34360,63,TCP,SYN,1,6274,0.153,0.086,64,2,0.55,MEDIUM
2026-09-23 14:21:54.482949807,10.0.2.45,10.0.4.178,30134,135,TCP,ACK,7,4611,0.457,0.043,64,1,0.034,LOW
2026-09-23 14:21:54.501452291,10.0.2.40,10.0.4.66,9544,3306,TCP,ACK,12,8552,0.589,0.013,64,0,0.074,LOW
2026-09-23 14:21:54.521650275,10.0.2.44,10.0.4.124,25591,80,TCP,SYN,11,4769,0.834,0.063,128,1,0.221,LOW
2026-09-23 14:21:54.574375693,10.0.2.37,10.0.4.111,3669,5985,TCP,FIN-ACK,12,5864,0.354,0.214,128,1,0.147,LOW
2026-09-23 14:21:54.596727301,10.0.2.50,10.0.4.83,3739,53,UDP,ACK,8,528,0.41,0.073,64,1,0.039,LOW
2026-09-23 14:21:54.658486715,10.0.2.18,10.0.4.68,11687,3389,TCP,PSH-ACK,13,2919,1.481,0.33,64,0,0.113,LOW
2026-09-23 14:21:54.676446042,10.0.2.15,10.0.4.119,45986,837,TCP,SYN,5,887,0.175,0.021,128,0,0.367,MEDIUM
2026-09-23 14:21:54.686712127,203.0.113.7,10.0.4.88,8870,859,TCP,SYN,1,8916,0.184,0.016,255,0,0.44,MEDIUM
2026-09-23 14:21:54.822782683,10.0.2.55,10.0.4.46,40642,443,TCP,ACK,13,11518,1.091,0.052,255,1,0.042,LOW
2026-09-23 14:21:54.830839625,10.0.2.6,10.0.4.82,43656,80,TCP,ACK,12,1492,0.4,0.067,255,0,0.051,LOW
2026-09-23 14:21:54.912512431,10.0.2.21,10.0.4.78,31328,3306,TCP,ACK,8,2912,0.645,0.005,64,0,0.153,LOW
2026-09-23 14:21:54.954878271,10.0.2.44,10.0.4.71,41632,80,TCP,ACK,11,8119,0.416,0.143,64,0,0.366,MEDIUM
2026-09-23 14:21:54.971388325,10.0.2.13,10.0.4.59,45176,80,TCP,PSH-ACK,17,1992,0.091,0.341,64,0,0.079,LOW
2026-09-23 14:21:54.979704768,10.0.2.27,10.0.4.187,16773,80,TCP,SYN,13,3557,0.313,0.544,64,1,0.058,LOW
2026-09-23 14:21:54.999071210,10.0.2.51,10.0.4.27,3700,443,TCP,ACK,5,1178,0.827,0.007,64,0,0.124,LOW
2026-09-23 14:21:55.170298239,10.0.2.54,10.0.4.95,18774,3306,TCP,ACK,10,5572,1.567,1.442,64,1,0.124,LOW
2026-09-23 14:21:55.251340810,10.0.2.37,10.0.4.78,26192,80,TCP,SYN,9,5614,0.226,0.128,255,0,0.118,LOW
2026-09-23 14:21:55.294305068,10.0.2.48,10.0.4.186,8749,5985,TCP,ACK,8,5141,1.302,0.395,128,0,0.2,LOW
2026-09-23 14:21:55.298138471,10.0.2.31,10.0.4.12,5530,135,TCP,PSH-ACK,13,2748,0.052,0.03,128,0,0.176,LOW
2026-09-23 14:21:55.369571464,10.0.2.15,10.0.4.22,49319,3389,TCP,SYN,21,1985,0.29,0.005,128,3,0.55,MEDIUM
2026-09-23 14:21:55.499814162,10.0.2.15,10.0.4.27,49986,139,TCP,SYN,14,6888,0.056,0.034,64,1,0.55,MEDIUM
2026-09-23 14:21:55.571776824,10.0.2.15,10.0.4.21,10231,22,TCP,ACK,16,4487,0.171,0.091,64,0,0.55,MEDIUM
2026-09-23 14:21:55.575093266,10.0.2.37,10.0.4.117,25836,25,TCP,ACK,10,2510,0.028,0.106,128,1,0.203,LOW
2026-09-23 14:21:55.600298978,10.0.2.15,10.0.4.22,51530,3389,TCP,SYN,14,6646,0.561,0.017,128,4,0.509,MEDIUM
2026-09-23 14:21:55.621569306,10.0.2.15,10.0.4.69,1878,892,TCP,SYN,2,1499,0.07,0.105,64,0,0.448,MEDIUM
2026-09-23 14:21:55.640685611,10.0.2.32,10.0.4.32,30258,5985,TCP,ACK,8,5693,0.221,1.026,128,0,0.075,LOW
2026-09-23 14:21:55.704138441,10.0.2.50,10.0.4.133,31579,80,TCP,PSH-ACK,15,3611,0.078,0.077,255,0,0.248,LOW
2026-09-23 14:21:55.726373655,10.0.2.48,10.0.4.175,1771,22,TCP,PSH-ACK,10,3431,1.925,0.16,64,1,0.175,LOW
2026-09-23 14:21:55.750325762,10.0.2.15,10.0.4.105,50677,110,TCP,PSH-ACK,13,1958,1.154,0.209,128,0,0.147,LOW
